OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,GlobalID,SHAPE_Length,SHAPE_Area
2983,1998,CA,CCO,LAC,0000000000000000,PITCHLESS DETENTION CENTER BURN,,1998/06/24 00:00:00,,0,2.0708666,,,,{C8C4D48E-813F-4800-8276-CB30E03E0976},491.401705028554,12358.8333641412
2984,1998,CA,CCO,LAC,0000000000000000,PITCHLESS DETENTION CENTER BURN,,1998/06/24 00:00:00,,0,16.801659,,,,{B0546A82-C420-41D1-8CE0-96317DDF39ED},1503.80561867075,100280.182816784
2985,1998,CA,CCO,LAC,0000000000000000,PITCHLESS DETENTION CENTER BURN,,1998/06/23 00:00:00,,0,29.132429,,,,{C5F1ABA3-9CA3-493C-8D5C-C2C595BB4849},1776.98168485908,173822.663084691
2986,1998,CA,CCO,LAC,0000000000003039,EAST BURN,,1998/11/24 00:00:00,,0,73.919197,,,,{DEF52DCD-B129-42B8-8055-AB87979ACB18},3127.7655921179,440338.970141395
2987,1998,CA,CCO,LAC,0000000000003039,EAST BURN,,1998/11/10 00:00:00,,0,68.054703,,,,{BF8719EC-C466-4290-BE6C-2062ECD58750},3212.94063708703,405392.702874841
2988,1998,CA,CCO,LAC,0000000000003039,EAST BURN,,1998/10/30 00:00:00,,0,133.98613,,,,{B716FA6D-91DA-4859-A8B7-0565EB67238B},5099.3141832006,798104.489123415
2989,1998,CA,CCO,LAC,0000000000003042,COLIMA BURN,,1998/07/14 00:00:00,,0,68.201317,,,,{DD4908DD-14F1-4BDF-97AE-8FD68AF52152},2867.03244585954,402338.203210283
2990,1998,CA,CCO,LAC,0000000000003042,COLIMA BURN,,1998/09/22 00:00:00,,0,51.826817,,,,{2505830A-5E1A-4AAF-B34F-6B9E0C3CE950},2400.46592656202,305771.036338953
2991,1998,CA,CDF,MVU,0000424800000000,CHARIOT,,1998/07/01 00:00:00,,0,2188.1997,,,,{0815C872-7E1D-435B-AF94-585B6595571D},20131.4769757857,12631602.820193
2992,1998,CA,CDF,RRU,0000000000J79871,LAKE PERRIS VMP,,1998/06/02 00:00:00,,0,509.92889,,,,{2167BC2D-BE80-42C5-8AD2-0DCF3D29E57F},7994.42326566121,3001733.93540839
2993,1998,CA,CDF,RRU,000003-00019-RRU,WINDMILL VMP,,1998/07/21 00:00:00,,0,87.969528,,,,{E0D94197-BFA3-45A4-8FFE-57D7483B017F},3493.1715741752,513483.390268418
2994,1998,CA,CDF,RRU,000003-00019-RRU,SYLVAN VMP,,1998/07/22 00:00:00,,0,198.0088,,,,{DE27D3A2-3325-4074-AC51-B9BC3641A492},4819.65000111162,1156231.96744697
2995,1998,CA,CDF,SCU,000000RX1-031SCU,GRANT RANCH,,,,0,30.04937,,,,{FE2F334E-23C6-4C91-9DDE-BD906C9F6786},2056.37490856567,192747.023414519
2996,1998,CA,CDF,SCU,000000RX1-035SCU,MT. BOARDMAN,,,,0,440.38205,,,,{4B1CAFD6-4A45-4208-A5CA-DE26A014A911},14988.3043449752,2833413.89998048
2997,1998,CA,CDF,TCU,00000RX4-031-TCU,JUPITER VMP,,1998/09/23 00:00:00,,0,625.92285,,,,{949A056A-5095-4BCF-84E1-C4A97F99BE81},10754.0821309119,4098859.07565209
2998,1998,CA,CDF,BDU,0000014700000000,BISHOP GREENBELT 3:  1998-2001,,,,0,406.58676,,,,{4690752F-47FD-4AA1-A806-F92EBC45D4CA},7822.13023715985,2611221.43724602
2999,1999,CA,CDF,SLU,0000000000000000,RAILPEN - PORTER VMP,,,,0,318.953,,,,{B9BEC79F-1F54-44AA-9A1D-60B6D0850839},6592.10356970613,1931660.76947552
3000,1999,CA,CDF,BEU,00000RX4-037-BEU,ZEGREGEN,,1999/08/17 00:00:00,,0,1767.2021,,,,{71EEE59F-A092-4108-9D64-C5B68AF5767F},22952.5194754989,11107810.8270109
3001,1999,CA,CDF,BDU,0000012100000000,BISHOP GREENBELT 2:  1996-1999,,,,0,64.839867,,,,{104D00DF-0A9C-4529-9CD3-676106BA44C8},2874.5584191609,416277.39684695
3002,1999,CA,CDF,BDU,0000012700000000,BISHOP GREEBELT 2:  BU10,,,,0,123.97763,,,,{6B605C37-A9DA-4C50-A0AF-6C3997976E9C},3631.5230540398,795499.515943141
3003,1999,CA,CDF,BDU,0000012000000000,BISHOP GREENBELT 2:  1996-1999,,,,0,283.6525,,,,{2C389A79-1F0E-4321-B3F5-6691FC9A5286},5682.20464407613,1821866.86197107
3004,1999,CA,CDF,BDU,0000012600000000,BISHOP GREENBELT 2:  BU2,,,,0,157.06064,,,,{5575D58D-E50A-4500-95E2-5215BECA5D97},4208.39842656157,1007711.14431961
3005,1999,CA,CDF,BDU,0000012300000000,BISHOP GREENBELT 2:  1996-1999,,,,0,85.662926,,,,{CDED61DB-45EC-40C2-AE51-B576998F0171},3025.81480225267,549892.653107226
3006,1999,CA,CDF,BDU,0000012500000000,BISHOP GREENBELT 2:  1996-1999,,,,0,101.12945,,,,{24C30B09-AA08-41C2-937C-429E24A05ED3},3489.96919800779,649127.908748855
3007,1999,CA,CDF,BDU,0000000000600000,BIRMINGHAM,,,,0,116.88822,,,,{D19E052C-02EC-4D20-B866-C762F1228926},4553.21688230299,690406.29319189
3008,1999,CA,CDF,SLU,0000454300000000,FELSMAN VMP,,1999/12/06 00:00:00,,0,12.525932,,,,{F4B442FD-BC97-48B8-8E7B-FE54229CAEDD},1421.22412899813,76291.1726247046
3009,1999,CA,CDF,HUU,00000RX-I-009-HU,SIMPSON II,,1999/04/07 00:00:00,,0,138.26706,,,,{FB84F14A-9AFB-4B46-BC48-3DEFC6F88D1A},5772.92892174221,989259.618988994
3010,1999,CA,CDF,HUU,00000RX-I-023-HU,FOX CAMP UNIT E,,,,0,12.692228,,,,{826FB55E-8171-4B94-89CB-DEB3C1D652BC},1391.70682747712,88520.8620842257
3011,1999,CA,USF,CNF,0000000000000000,SHRINE,,,,0,339.47617,,,,{8577E893-364E-4DBB-AB0C-19AE0845A5ED},6746.94597230398,1954000.20160621
3012,1999,CA,USF,CNF,0000000000000000,TRAIL,,,,0,96.100792,,,,{61E666B9-78B8-4948-840B-51F9E51B9026},2971.04037780864,552893.764308029
3013,1999,CA,USF,CNF,0000000000000000,OLE,,,,0,15.781546,,,,{2090AD33-322F-4C99-A2A3-3196F27C9F40},1100.30217559478,90791.2273266906
3014,1999,CA,CDF,MVU,00000000MVU00000,PCT BURN,,1999/02/24 00:00:00,,0,453.85864,,,,{36FCA044-1348-49D8-8469-F114F6D67C24},11661.579875621,2611998.16540652
3015,1999,CA,CDF,MVU,0000000000000000,EAST MESA LL,,1999/01/06 00:00:00,,0,260.35629,,,,{83C6C944-4FA1-466C-A852-8F5BA530B22F},7139.93044267317,1498613.23274995
3016,2000,CA,CDF,MVU,00000000RX304MVU,WEST MESA,,1999/12/31 00:00:00,,0,373.20963,,,,{136FC0A6-1B9E-42EF-B9E6-914186D7A948},8859.49045347832,2150249.0009402
3017,1999,CA,USF,CNF,0000000000000000,ROCKY MOUNTAIN,,1999/02/20 00:00:00,,0,2735.6548,,,,{12BA5A3B-DDF4-45A5-85BB-1BF2A3A8819C},21310.7211360247,15909372.6729768
3018,1999,CA,USF,CNF,0000000000000000,NORTH MAIN 2,,,,0,574.60223,,,,{45623D19-738C-4BB1-83B9-4F05ABA593CC},11218.4483016265,3365212.73511959
3019,1998,CA,CDF,RRU,000003-00025-RRU,WESTRIDGE III VMP,,1999/02/27 00:00:00,,0,69.268738,,,,{53E00E83-D048-49BF-AD5B-52AC861233DB},3163.61430346431,406161.112664265
3020,1998,CA,CDF,RRU,000003-00028-RRU,MESA DE COLORADO VMP,,1999/06/08 00:00:00,,0,715.94666,,,,{0B9EAB0D-7ABC-4E4C-BDFA-FBBFC7B5FB0A},11728.7302079602,4178585.50288317
3021,1999,CA,CDF,SKU,000000000014-SKU,FRUIT GROWERS #1,,1999/11/03 00:00:00,,0,16.325626,,,,{BFB131B8-A422-42D3-8E3D-30CF734BA716},7454.70115601497,117966.677774305
3022,1999,CA,CDF,SKU,000000000016-SKU,TOBIAS/BROKEN K,,1999/11/12 00:00:00,,0,43.539444,,,,{EC8BAF4F-15A5-4BB8-8826-FD1A748F7948},2512.07057549649,313431.884367767
3023,1999,CA,CDF,SKU,000000000012-SKU,WALTERS GULCH,,1999/11/12 00:00:00,,0,38.281841,,,,{BB09F894-0DB5-4E3E-83DB-13B6497B72B0},7711.20335292803,277871.324359859
3024,1999,CA,CCO,MRN,0000000000000000,OLOMPALI,,1999/06/30 00:00:00,,0,63.053623,,,,{F7DE655B-DBBB-4970-B837-3EBA8C4D3354},3088.61177068479,413270.607291952
3025,1999,CA,CDF,RRU,000003-00027-RRU,LAKE PERRIS VMP,,1999/05/18 00:00:00,,0,453.54245,,,,{99B55518-492F-4F5E-8C7B-E05E81CFDC6A},8429.16943821422,2669434.08580885
3026,1999,CA,CCO,LAC,0000000000003051,ENCINAL BURN,,1999/08/10 00:00:00,,0,43.434731,,,,{50F02F6B-2062-4579-B872-ED8CA8315CE6},2322.97608662566,256744.126606144
3027,1999,CA,CCO,LAC,0000000000003051,ENCINAL BURN,,1999/05/06 00:00:00,,0,17.818977,,,,{8AA80142-D013-4AD9-85E9-50EEFE54CAAB},1553.58769096992,105331.5475806
3028,1999,CA,CCO,LAC,0000000000003042,COLIMA BURN,,1999/02/04 00:00:00,,0,31.643539,,,,{08AADE26-1C4B-4AF1-85A6-8F04C379C532},2848.47991000948,186711.793647932
3029,1999,CA,CCO,LAC,0000000000003042,COLIMA BURN,,1999/06/23 00:00:00,,0,95.019936,,,,{A14D2956-1286-4D92-A6F9-B9DE6E4CD705},4748.93902241665,560587.097663039
3030,1999,CA,CCO,LAC,0000000000000000,LAS VIRGENES #4,,1999/08/04 00:00:00,,0,60.660336,,,,{A8AA954B-675A-4C52-902A-10DDAEA2F0F4},4306.65657703905,359037.62899408
3031,1999,CA,CCO,LAC,0000000000003047,COTTONTAIL,,1999/11/18 00:00:00,,0,14.361513,,,,{621D6129-6912-4719-839B-C35CDD22585A},1164.83916139067,84872.2695699416
3032,1999,CA,CDF,SCU,000000RX1-038SCU,EAGLE RIDGE,,,,0,280.27625,,,,{C01B6B0B-5288-439D-8F6E-6507D75A3D3D},5968.16149019789,1799473.68337696
3033,1999,CA,CDF,SCU,000000RX1-031SCU,GRANT RANCH,,,,0,10.36415,,,,{64B77195-0B8B-40B0-AD71-23354F9A609F},1308.50865430522,66476.2922294503
3034,1999,CA,USF,CNF,0000000000000000,EL CARISO,,1999/01/15 00:00:00,,0,26.45842,,,,{84C40648-2030-42B5-8248-A28004679ECF},2030.76129713433,154929.114495356
3035,2000,CA,CDF,BEU,0000000RX4027BEU,BOEKENOOGEN PHASE 1,,2000/09/29 00:00:00,,0,981.78735,,,,{5CCA3AB5-6F6D-4B3E-A990-C01195E01BFA},12916.9996215571,6144080.23651016
3036,2000,CA,CDF,SCU,000000RX1-035SCU,MT. BOARDMAN,,,,0,100.16548,,,,{A2BB3FBE-EAB3-490C-8C57-5A6C1707163D},5213.24432043273,644482.838464504
3037,2000,CA,CDF,SKU,00000RX2-012-SKU,WALTERS GULCH,,2000/10/05 00:00:00,,0,212.51649,,,,{C3213BB5-69B4-48DC-A00D-5927FFF49162},16484.636137886,1542608.62083288
3038,2000,CA,CDF,SKU,00000RX0-014-SKU,FRUIT GROWERS #1,,2000/04/30 00:00:00,,0,50.991493,,,,{73FFC715-8699-4551-99DC-75F1503A686B},5985.9612441082,368097.941246994
3039,2000,CA,CDF,SKU,00000RX0-016-SKU,TOBIAS BROKEN K,,2000/02/27 00:00:00,,0,109.15034,,,,{DD2D7DFE-948E-4192-92CC-9E879437D8E3},9905.362184417,785951.912716701
3040,2000,CA,CDF,SKU,00000RX2-013-SKU,LUIS RANCH #2,,2000/03/31 00:00:00,,0,500.47623,,,,{1CB47AFB-9C94-4596-A8C4-E1E79EA7D89D},20555.634003465,3624448.16666262
3041,2000,CA,CDF,BEU,0000000RX4040BEU,MORRIS,,2000/09/30 00:00:00,,0,491.11057,,,,{6B847E19-BB8F-48A6-967E-55DD5822B244},8264.0376144916,3066117.99856365
3042,2000,CA,USF,CNF,0000000000000000,NORTH MAIN 3,,,,0,327.43643,,,,{58B8CD9C-CBF5-4FC3-8F38-BFF613CBC7FD},6253.01866746025,1917633.30181934
3043,2000,CA,CCO,LAC,0000000000003047,COTTONTAIL BURN #1,,2000/04/26 00:00:00,,0,25.778824,,,,{CF5C7FE3-9161-4B31-82D4-4EC959493E3C},2555.46237247445,152344.26445301
3044,2000,CA,CCO,LAC,0000000000003047,COTTONTAIL BURN #2,,2000/06/20 00:00:00,,0,11.105439,,,,{16AB42FE-CFF8-423F-B459-8E53036CAD7E},1099.64510359625,65633.0614896122
3045,2000,CA,CCO,LAC,0000000000003047,COTTONTAIL BURN #3,,2000/10/05 00:00:00,,0,28.509293,,,,{D7B7BF06-EC90-4C4C-8627-D4EE6AD336FC},2403.94018890912,168477.54793491
3046,2000,CA,CCO,LAC,0000000000003050,NICHOLAS BURN #6,,2000/12/05 00:00:00,,0,17.754614,,,,{D2A29710-419E-440B-AD55-2C00895FE777},1230.89029955335,104965.784644237
3047,2000,CA,CCO,LAC,0000000000003050,NICHOLAS BURN #7,,2000/12/06 00:00:00,,0,19.791639,,,,{E1C36D58-F503-40B1-A08C-48E8BBB7BEED},1895.25557484235,116993.395162273
3048,2000,CA,CCO,LAC,0000000000003050,NICHOLAS BURN #1,,2000/04/11 00:00:00,,0,65.992149,,,,{43D98D7B-BA11-4A6C-99A5-A6CEA4E4EA58},2834.07532241692,390023.691334117
3049,2000,CA,CCO,LAC,0000000000003050,NICHOLAS BURN #2,,2000/06/01 00:00:00,,0,73.920166,,,,{C5F66A9C-E31B-43F3-83B9-5572F0EB4D54},4004.56838155657,436973.368952423
3050,2000,CA,CCO,LAC,0000000000000000,PITCHESS DETENTION CENTER,,2000/05/23 00:00:00,,0,76.468513,,,,{0C677911-D2FA-456A-B7BA-8447B23034A5},3204.42628586649,456277.818747183
3051,2000,CA,CCO,LAC,0000000000000000,PITCHESS DETENTION CENTER,,2000/05/24 00:00:00,,0,29.049688,,,,{AD85ABE7-7548-4911-B507-632F8663CAD2},2207.22541407977,173297.955828509
3052,2000,CA,CDF,MVU,00RX303200000000,WITCH CREEK,,2000/02/15 00:00:00,,0,638.79016,,,,{02A424C8-FE02-4043-BAAF-1D3A404EE3CA},22423.0156181761,3692064.31687346
3053,2000,CA,CDF,MVU,00RX303200000000,WITCHCREEK,,2000/02/15 00:00:00,,0,130.04425,,,,{EDCADAD8-4341-4979-A9A5-CAF401E772B9},5224.94946548712,751476.772357806
3054,2000,CA,CDF,NEU,00000RX2-029-NEU,REEDER,,2000/09/13 00:00:00,,0,84.152283,,,,{E61FD523-B4C0-4634-894C-3182719F3C27},3409.04574098924,569579.979169432
3055,2000,CA,CDF,RRU,000003-00028-RRU,CLAYHILL VMP,,2000/06/06 00:00:00,,0,132.61887,,,,{95FB37E0-1DF7-43E4-B510-7DF512B6AF10},4149.25020990969,774381.758646643
3056,2000,CA,CDF,FKU,0001090800000011,TEMPERANCE VMP,,2000/10/09 00:00:00,,0,480.73245,,,,{DD032ADC-3377-4D94-87D4-B8C8ED25DBE7},8333.20565860846,3060263.4564149
3057,2000,CA,CDF,MMU,00-1061600000000,BONEYARD VMP,,2000/10/04 00:00:00,,0,1913.9352,,,,{D9CB3A51-6D04-41D9-B6BB-A84CB974E8CF},17383.6848896015,12406323.1094677
3058,2000,CA,CDF,MMU,0000000000000000,"FLYING ""O"" VMP",,2000/10/18 00:00:00,,0,345.1413,,,,{83821979-5846-4BC5-B8F6-11A7C832BB34},8417.00202153895,2205227.45205833
3059,2000,CA,CDF,MMU,00-9092000000000,TURPIN VMP,,,,0,163.65405,,,,{F944201D-D7E5-4151-98EC-3E42BE128745},6422.99532170996,1059506.56039604
3060,2000,CA,CDF,TUU,0000873200000000,BLUE RIDGE VMP,,2000/09/27 00:00:00,,0,1675.2755,,,,{22BFEF03-656A-4250-A72B-C6DCA13435DE},13287.2824962687,10461550.3574002
3061,2000,CA,CDF,TUU,0000919600000000,BEAR FLAT/GRAPEVINE VMP,,2000/10/04 00:00:00,,0,1569.4491,,,,{6F3AF447-D1C6-4345-B4D5-27B42D6670F9},15170.4104422011,9866653.08782186
3062,1984,CA,CDF,SLU,0000000000000000,SHELL PEAK,,,,0,4056.873,,,,{4B3F4CA7-FE57-45D6-A5AF-1256D87D5B05},35215.0096143384,24572265.5489515
3063,1981,CA,CCO,SBC,0000000000000000,JOHN WIESTER RANCH,,1981/12/08 00:00:00,,0,494.05643,,,,{77118D5F-E2C9-4F6F-92A7-9A4C567C54BC},8351.86215994904,2957729.45891984
3064,1981,CA,CCO,SBC,0000000000000000,ROY SMITH,,1981/08/21 00:00:00,,0,463.85965,,,,{92CD2933-F59C-4ED7-A498-2ACD02C6E7C6},6781.45603008993,2798045.25936746
3065,1997,CA,CCO,SBC,0000000000000000,RANGE,,1997/09/14 00:00:00,,0,467.48489,,,,{FDDAA7D4-55B8-436C-A893-EE2CA859E991},7175.53935576785,2797093.77641667
3066,1981,CA,CCO,SBC,0000000000000000,LUTON,,1981/08/04 00:00:00,,0,674.47784,,,,{429E644C-DBDC-44C7-A5B2-EA6754E4DDB4},10929.0877292298,4052625.1572829
3067,1981,CA,CCO,SBC,0000000000000000,LARSON-SIGNORELLI,,1981/10/13 00:00:00,,0,2559.3213,,,,{148DD177-C33B-471B-888C-34156CB4A3D2},19443.1539821548,15314095.1072765
3068,1981,CA,CCO,SBC,0000000000000000,KING,,1981/09/15 00:00:00,,0,1127.4188,,,,{9C4C49D2-4CA1-41FF-BC35-353CD5C50067},13362.3075855917,6771509.17850235
3069,1981,CA,CCO,SBC,0000000000000000,COJO-JALAM,,1981/08/24 00:00:00,,0,1337.7339,,,,{49A1BCD7-423B-452F-8301-E8CADF87667E},13843.3321423024,7989757.21157634
3070,1981,CA,CCO,SBC,0000000000000000,BRANQUINHO,,1981/08/29 00:00:00,,0,1223.7736,,,,{683CED88-4626-4869-A501-4C5995C124E7},12460.4630689125,7346756.19181605
3071,1981,CA,CCO,SBC,0000000000000000,REY,,1981/09/21 00:00:00,,0,6314.6792,,,,{71D9F635-B407-4E73-B902-4D3BB7F0EC5B},24505.061892322,37784664.071863
3072,1998,CA,CCO,SBC,0000000000000000,JALAMA,,1998/10/06 00:00:00,,0,3365.4065,,,,{B1E0408A-17D5-4DF9-B758-3896FF690ACC},30039.2354337926,20121249.8381693
3073,1999,CA,CCO,SBC,0000000000000000,SPALDING,,1999/10/29 00:00:00,,0,1228.1836,,,,{CC17BE77-5AB5-4793-BF9E-66F3369DEDC3},14819.1720182242,7374605.13291897
3074,1999,CA,CCO,SBC,0000000000000000,UNION RANCH CB,,1999/10/06 00:00:00,,0,465.12573,,,,{3A890581-7189-4B66-83EC-0DDD3D8DF4EC},8272.26119854024,2791145.31566948
3075,2000,CA,CCO,SBC,0000000000000000,LAZARO VMP,,2000/01/08 00:00:00,,0,5498.9546,,,,{AA4EAA8B-40E9-40E7-9776-2785AD2E7498},27950.8550561046,32952721.3278025
3076,2000,CA,CCO,SBC,0000000000000000,COJO-JALAMA 1 CB,,2000/10/28 00:00:00,,0,1004.9165,,,,{64480103-B602-451E-93E5-FB943864B0F6},9962.15524364524,6005285.51449945
3077,2005,CA,CDF,SLU,0000429200000000,RANGE,,2005/06/18 00:00:00,2005/06/18 00:00:00,312,312.69525,3,,,{129A8355-49FC-4008-A968-28218711DF8A},6460.07863792477,1906219.02401452
3078,2005,CA,CDF,SLU,0000888600000000,PHOENIX CANYON VMP,,2005/11/01 00:00:00,2005/11/01 00:00:00,848,848.17896,3,,,{F2FF3A47-7BF7-4EB2-A827-88A65E3CA2DE},10458.6885984932,5148486.23929656
3079,1982,CA,CDF,BDU,0000009900000000,MILL CREEK,,,,0,269.65143,,,,{A955440D-3B8B-4BE2-B5B1-0FEE2CA39975},5526.82854981234,1595231.50415614
3080,1983,CA,CDF,AEU,0000045-007-8182,COLLINS,,1983/10/12 00:00:00,,0,42.938602,,,,{ED993760-EAFF-4295-BC31-C01E0327A9E7},2534.13393548192,286399.07419336
3081,1983,CA,CDF,AEU,0000045-010-83-C,ELECTRA,,1983/10/27 00:00:00,,0,513.5957,,,,{4923C39B-D17D-4736-AFA1-53B12F54F514},7796.3411876167,3383543.46741175
3082,1983,CA,CDF,AEU,0000045-019-8283,FARNHAM RIDGE,,1983/01/11 00:00:00,,0,214.28043,,,,{73427720-AA1C-4195-B706-27131614F346},15663.676426255,1418723.81086599
3083,1983,CA,CDF,AEU,00000045-1516-82,FOSTER MOUNTAIN,,1983/06/23 00:00:00,,0,190.94882,,,,{B6F5DE02-6C14-40E9-B5EE-D3EC4FDB0C14},4737.46249867668,1275218.90644409
3084,1983,CA,CDF,TGU,0000000000000000,PARTCH,,1983/01/01 00:00:00,,0,521.58984,,,,{955BA448-92BB-4671-911E-368D21FE34FB},8814.08941152895,3610296.90220227
3085,2005,CA,CDF,SLU,0000701100000000,CAMP SAN LUIS,,2005/11/22 00:00:00,2005/11/22 00:00:00,67,66.498215,3,,,{850DD16E-DC37-4B31-9CA6-9D1395AC2768},3914.23159547867,405431.398843832
3086,2005,CA,CDF,TCU,CATCU 00009328,PALOMINO TRAINING BURN,,2005/10/23 00:00:00,2005/10/23 00:00:00,158,158.67366,4,,,{2D02BE0A-CCD1-48C2-BE89-1A4A4E72900D},5218.12380051171,1038740.44698813
3087,2005,CA,CDF,SCU,00000RX1_045_SCU,GRANT RANCH,,2005/06/10 00:00:00,2005/06/15 00:00:00,316,316.72501,4,,,{D51532A9-C287-4B3D-B48C-9A156363C096},7517.87664625179,2030741.4914521
3088,2005,CA,CDF,LNU,0000RX-1-057-LNU,YOLO VMP,,2005/10/25 00:00:00,2005/10/25 00:00:00,162.59,162.59399,4,,,{B073258A-26AF-4EEA-A92C-7F5A91B3E948},4358.727230256,1079765.70166333
3089,2005,CA,CDF,LNU,0000RX-1-057-LNU,YOLO VMP,,2005/10/31 00:00:00,2005/10/31 00:00:00,735.62,735.61688,2,,,{179FE676-C36A-495F-A4FF-C905337908E7},9449.00808364891,4885948.25755742
3090,2005,CA,CDF,LNU,0000RX-1-057-LNU,YOLO VMP,,2005/10/19 00:00:00,2005/10/19 00:00:00,352.58,352.57947,2,,,{DA54BFAC-B66F-4DA5-A8E1-6B5A86739223},6935.42923251685,2343601.78671312
3091,2005,CA,CDF,LNU,0000000000003212,BOBCAT,,2005/06/06 00:00:00,2005/06/06 00:00:00,25,37.678398,4,,,{0EC9CBC6-E8E6-472E-A989-35F0C40C7C23},2582.47183449151,249702.803952807
3092,2005,CA,CDF,LNU,0000000000006171,FIG TREE,,,,0,62.720894,4,,,{AC108654-DCCA-4396-98C5-32BF75A4D9C4},2916.33699293856,417222.650344685
3093,2005,CA,BLM,LNU,0000000000003226,PAYNE RANCH ROAD KILL UNIT,,2005/06/07 00:00:00,2005/06/07 00:00:00,75,79.646805,4,,,{EB451FB1-CE43-4C67-B75F-E9FA5E1911B2},5079.98251919687,534189.309369225
3094,2002,CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/05/09 00:00:00,,30,30.393944,,,,{E78D51D5-8BA8-4900-859B-4A6EC25A6EC9},4877.37072965117,201315.897251024
3095,2002,CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/10/21 00:00:00,2002/10/25 00:00:00,,8.9489946,,,,{489AF35F-8292-4ED8-9010-185BC009CCD0},1281.04522471633,59268.5755441013
3096,2002,CA,CDF,TCU,00000RX4-033-TCU,HETCH HETCHY/ANKER #1 VMP,,2002/10/24 00:00:00,2002/10/25 00:00:00,239,310.38123,2,,,{2A0941D0-2F1B-470B-BA2A-B1292298BE5F},6495.81800593223,2014987.12653538
3097,2002,CA,CDF,TCU,00000RX4-033-TCU,HETCH HETCHY/ANKER #1 VMP,,2002/10/31 00:00:00,2002/10/31 00:00:00,524,435.18991,4,,,{1F1F24ED-2035-4A62-85F0-C82B6EBB13EC},8681.63910690241,2825977.43571352
3098,2002,CA,CDF,TUU,000000000RX4-015,MORGAN CANYON VMP,,2002/09/17 00:00:00,2002/09/18 00:00:00,1780,1781.0022,3,,,{00C6E51B-D95C-49B2-A82B-EA0ABB591252},15319.7947477486,11191551.4470475
3099,2002,CA,CDF,TUU,000000000RX00020,CHEROKEE VMP,,2002/09/15 00:00:00,2002/09/16 00:00:00,245,244.70122,2,,,{3A58C7AD-5F72-42F7-A376-605A4643A0B9},5740.50817640149,1530974.93078335
3100,2002,CA,CCO,SBC,RX-SOUTH-020-SBC,SAGE/ALISO,,2002/02/26 00:00:00,2002/03/01 00:00:00,1260,1260.8851,3,,,{DE6DCC19-069C-4A0C-A783-B58A35F0A76F},12719.4955509525,7542339.5222333
3101,2002,CA,CCO,SBC,00000RX3-011-SBC,TEPUSQUST WEST,,2002/11/06 00:00:00,2002/11/06 00:00:00,100,100.51853,3,,,{6BB4E134-0A3D-4A43-8AA2-CCB079E4B30E},3920.00951926169,606121.718611075
3102,2002,CA,CDF,BTU,00CNR-045-BTU.04,GREY LODGE SPRING 02,3,2002/03/29 00:00:00,2002/03/29 00:00:00,59,48.344288,4,1,1,{1A05B5E1-A739-4D84-98CF-5C4FCA26E584},2736.55688896874,327498.768690891
3103,2002,CA,CDF,BTU,00CNR-045-BTU.04,GREY LODGE SPRING 02,3,2002/03/28 00:00:00,2002/03/28 00:00:00,110,98.836296,4,1,1,{0446ACE3-ADA9-4053-A255-C979E680A707},6520.02703914923,669099.678185351
3104,2002,CA,CCO,VNC,0000RX-3-021-VNC,SLOAN RX,,2002/02/22 00:00:00,2002/02/22 00:00:00,1215,1260.62,3,,,{3D9AEF0A-3092-4632-9576-808671F126AC},12955.5251979955,7507988.32233745
3105,2003,CA,USF,MNF,0000000000038856,GRINDSTONE TYPE CONVERSION,,2003/12/07 00:00:00,2003/12/10 00:00:00,24,24.057745,,,,{C6E1F4FF-CE58-4AA1-BE8A-1B7586023659},2451.05221134345,164555.932850646
3106,2003,CA,USF,MNF,0000000000038856,GRINDSTONE TYPE CONVERSION,,2003/12/07 00:00:00,2003/12/10 00:00:00,23,23.4335,,,,{7FB9EAA0-0568-4A81-88D9-B88352F823D3},2505.24656065084,160284.112941741
3107,2003,CA,USF,MNF,0000000000038856,GRINDSTONE TYPE CONVERSION,,2003/12/07 00:00:00,2003/12/10 00:00:00,53,53.154396,,,,{4188B2B3-A932-4700-92B0-4B43920C0A0F},4716.39967058601,363443.476987735
3108,2004,CA,USF,MNF,0000000000027483,GRINDSTONE BRUSH (GS),,2004/01/15 00:00:00,2004/09/15 00:00:00,1409,1410.2347,,,,{C2C34EDB-D1F5-4F90-8B59-392B40BDADB8},21493.1784692958,9633623.96000816
3109,2004,CA,USF,MNF,0000000000027483,GRINDSTONE BRUSH (GS),,2004/01/15 00:00:00,2004/09/15 00:00:00,10,10.181672,,,,{9100EF28-8F49-4758-BEDC-158511770299},1503.34280360285,69569.9878107061
3110,2004,CA,USF,MNF,0000000000027483,GRINDSTONE BRUSH (GS),,2004/01/15 00:00:00,2004/09/15 00:00:00,3,3.4876642,,,,{9D7D3EDF-FC86-4C42-BC6C-C683201CD309},636.876030375877,23832.0085325678
3111,2004,CA,USF,MNF,0000000000027483,GRINDSTONE BRUSH (GS),,2004/01/15 00:00:00,2004/09/15 00:00:00,4,4.2160082,,,,{E73EA542-9192-4309-A0A4-A1EEE702686C},811.750266315537,28808.4399603545
