latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.873,-119.932,328.2,3.6,1.8,2021-01-19,2020,Aqua,MODIS,86,6.1NRT,282.9,175.2,D
43.926,-118.004,301.5,1.9,1.3,2021-01-19,2025,Aqua,MODIS,46,6.1NRT,274.8,20,D
43.921,-118.027,300.9,1.9,1.3,2021-01-19,2025,Aqua,MODIS,41,6.1NRT,274.5,19.6,D
43.931,-118.014,309.3,1.9,1.3,2021-01-19,2025,Aqua,MODIS,68,6.1NRT,275,31.9,D
38.706,-120.413,319.1,4.4,1.9,2021-01-19,2200,Aqua,MODIS,79,6.1NRT,277.7,180.4,D
37.868,-119.929,323.6,4.6,2,2021-01-19,2200,Aqua,MODIS,77,6.1NRT,284.3,201.9,D
38.704,-120.406,314.5,4.4,1.9,2021-01-19,2200,Aqua,MODIS,75,6.1NRT,277.6,146.3,D
38.702,-120.452,304,4.4,1.9,2021-01-19,2200,Aqua,MODIS,58,6.1NRT,277.7,81.4,D
37.869,-119.936,318,4.6,2,2021-01-19,2200,Aqua,MODIS,69,6.1NRT,284.2,160.5,D
38.504,-122.768,303.2,1.4,1.2,2021-01-20,1925,Terra,MODIS,55,6.1NRT,288.5,9,D
38.441,-122.385,301.1,1.5,1.2,2021-01-20,1925,Terra,MODIS,45,6.1NRT,289.4,7.8,D
38.337,-122.334,302.3,1.5,1.2,2021-01-20,1925,Terra,MODIS,49,6.1NRT,290.5,8.3,D
38.985,-122.121,302.4,1.5,1.2,2021-01-20,1925,Terra,MODIS,52,6.1NRT,290.3,7.7,D
38.982,-122.103,322.5,1.5,1.2,2021-01-20,1925,Terra,MODIS,82,6.1NRT,291.5,37,D
43.994,-117.979,307.9,2,1.4,2021-01-20,1925,Terra,MODIS,58,6.1NRT,269.1,35.2,D
43.991,-117.986,308.5,2,1.4,2021-01-20,1925,Terra,MODIS,51,6.1NRT,270.4,33.7,D
39.713,-122.069,321.8,1.5,1.2,2021-01-20,1925,Terra,MODIS,81,6.1NRT,289.4,34.9,D
40.063,-115.626,311.8,3.4,1.7,2021-01-20,1925,Terra,MODIS,72,6.1NRT,273.8,86.5,D
40.053,-115.636,308.6,3.4,1.7,2021-01-20,1925,Terra,MODIS,67,6.1NRT,274.2,77.6,D
39.686,-122.244,314,1.5,1.2,2021-01-20,1925,Terra,MODIS,74,6.1NRT,290.3,20.2,D
39.69,-122.261,331.8,1.5,1.2,2021-01-20,1925,Terra,MODIS,88,6.1NRT,291,52.8,D
39.693,-122.253,353.2,1.5,1.2,2021-01-20,1925,Terra,MODIS,97,6.1NRT,292.4,119.5,D
39.696,-122.27,304.2,1.5,1.2,2021-01-20,1925,Terra,MODIS,58,6.1NRT,290.9,8.4,D
42.303,-120.283,312.1,1.6,1.3,2021-01-20,1925,Terra,MODIS,72,6.1NRT,276.5,29.9,D
42.302,-120.278,303.1,1.6,1.3,2021-01-20,1925,Terra,MODIS,55,6.1NRT,275.4,19.5,D
42.305,-120.295,302,1.6,1.3,2021-01-20,1925,Terra,MODIS,50,6.1NRT,277.7,17.7,D
38.742,-122.919,302.3,1.4,1.2,2021-01-20,1925,Terra,MODIS,52,6.1NRT,288.3,8.9,D
38.745,-122.934,309.6,1.4,1.2,2021-01-20,1925,Terra,MODIS,69,6.1NRT,288.6,16.4,D
39.23,-122.652,300.2,1.4,1.2,2021-01-20,1925,Terra,MODIS,29,6.1NRT,283.7,8.3,D
37.919,-121.764,308.3,1.7,1.3,2021-01-20,1925,Terra,MODIS,67,6.1NRT,294.1,12.8,D
37.651,-121.711,305.7,1.7,1.3,2021-01-20,1925,Terra,MODIS,62,6.1NRT,293,10.4,D
38.603,-122.487,344.7,1.5,1.2,2021-01-20,1925,Terra,MODIS,94,6.1NRT,291.1,92.1,D
38.6,-122.47,313,1.5,1.2,2021-01-20,1925,Terra,MODIS,70,6.1NRT,288.6,20.7,D
38.601,-122.494,324,1.5,1.2,2021-01-20,1925,Terra,MODIS,83,6.1NRT,290.2,39,D
38.598,-122.477,327.1,1.5,1.2,2021-01-20,1925,Terra,MODIS,85,6.1NRT,290.2,46.1,D
40.27,-124.355,306.1,1.1,1.1,2021-01-20,1925,Terra,MODIS,0,6.1NRT,286.7,11,D
35.394,-120.104,309.6,1.1,1,2021-01-20,2105,Aqua,MODIS,55,6.1NRT,294.3,5.8,D
40.513,-123.756,301.5,1.2,1.1,2021-01-20,2105,Aqua,MODIS,47,6.1NRT,286,7.7,D
38.603,-122.478,316.5,1.2,1.1,2021-01-20,2105,Aqua,MODIS,77,6.1NRT,289.9,17.8,D
38.534,-121.902,322.2,1.1,1.1,2021-01-20,2105,Aqua,MODIS,81,6.1NRT,296.7,19.9,D
38.744,-122.931,307.2,1.2,1.1,2021-01-20,2105,Aqua,MODIS,65,6.1NRT,292.4,8.9,D
38.74,-122.938,302.7,1.2,1.1,2021-01-20,2105,Aqua,MODIS,51,6.1NRT,292.4,5.4,D
38.661,-123.159,305.7,1.2,1.1,2021-01-20,2105,Aqua,MODIS,62,6.1NRT,291.1,9.8,D
38.609,-122.753,301,1.2,1.1,2021-01-20,2105,Aqua,MODIS,44,6.1NRT,290.6,5.1,D
38.502,-122.772,313.1,1.2,1.1,2021-01-20,2105,Aqua,MODIS,73,6.1NRT,292.4,13.6,D
39.168,-123.683,302.2,1.3,1.1,2021-01-20,2105,Aqua,MODIS,51,6.1NRT,285.9,8.4,D
39.166,-123.691,304.4,1.3,1.1,2021-01-20,2105,Aqua,MODIS,58,6.1NRT,286.3,10,D
41.425,-121.095,323.4,1,1,2021-01-20,2105,Aqua,MODIS,82,6.1NRT,277.8,23.9,D
41.427,-121.084,314,1,1,2021-01-20,2105,Aqua,MODIS,59,6.1NRT,278.4,14.9,D
41.418,-121.081,319.2,1,1,2021-01-20,2105,Aqua,MODIS,55,6.1NRT,276.6,18.2,D
40.428,-120.836,311.7,1,1,2021-01-20,2105,Aqua,MODIS,70,6.1NRT,280.4,14.2,D
40.419,-120.833,301.8,1,1,2021-01-20,2105,Aqua,MODIS,28,6.1NRT,279.7,7.1,D
39.274,-120.385,311.9,1,1,2021-01-20,2105,Aqua,MODIS,72,6.1NRT,277.9,14.5,D
